topic_id,n_ai,n_human,ai_dispersion,human_dispersion,ratio_ai_to_human
T03,30,10,0.7051692717785699,0.934820182393339,0.7543368072918433
T05,30,10,0.6853404652011412,0.8855458175034392,0.7739186969831514
T10,30,10,0.702285626927528,0.8593228922292225,0.817254646976395
T12,30,10,0.6824554027741536,0.8634185904389932,0.7904108277621966
