topic_id,n,p_supports,p_neutral,p_refutes,entropy_bits,entropy_bits_mm,k_observed,truth_direction,truth_divergence_rate
T03,30,0.7666666666666667,0.23333333333333334,0.0,0.783776947484701,0.8078218648328503,2,NEUTRAL,0.7666666666666666
T05,29,0.3793103448275862,0.06896551724137931,0.5517241379310345,1.2699207259892868,1.319668830847527,3,REFUTES,0.4482758620689655
T10,29,0.3448275862068966,0.20689655172413793,0.4482758620689655,1.518850916195339,1.5685990210535792,3,SUPPORTS,0.6551724137931034
T12,28,0.9285714285714286,0.07142857142857142,0.0,0.37123232664087563,0.39699473808532143,2,NEUTRAL,0.9285714285714286
